timestamp,kwh,building
2024-01-20 20:00:00,40.04,Engg Block
2024-01-20 20:00:00,22.87,Library
2024-01-20 20:00:00,43.83,Hostel
2024-01-20 21:00:00,71.98,Hostel
2024-01-20 21:00:00,8.14,Admin Block
2024-01-20 21:00:00,37.72,Engg Block
2024-01-20 21:00:00,31.86,Library
2024-01-20 22:00:00,14.08,Library
2024-01-20 22:00:00,36.97,Hostel
2024-01-20 22:00:00,7.68,Admin Block
2024-01-20 22:00:00,61.94,Engg Block
2024-01-20 23:00:00,13.53,Library
2024-01-20 23:00:00,71.53,Hostel
2024-01-20 23:00:00,7.76,Admin Block
2024-01-20 23:00:00,44.8,Engg Block
2024-01-21 00:00:00,12.04,Library
2024-01-21 00:00:00,56.35,Hostel
2024-01-21 00:00:00,7.69,Admin Block
2024-01-21 00:00:00,33.88,Engg Block
2024-01-21 01:00:00,12.18,Library
2024-01-21 01:00:00,28.43,Hostel
2024-01-21 01:00:00,9.81,Admin Block
2024-01-21 01:00:00,26.64,Engg Block
2024-01-21 02:00:00,12.61,Library
2024-01-21 02:00:00,54.4,Hostel
2024-01-21 02:00:00,8.95,Admin Block
2024-01-21 02:00:00,20.94,Engg Block
2024-01-21 03:00:00,18.13,Hostel
2024-01-21 03:00:00,12.13,Library
2024-01-21 03:00:00,4.0,Admin Block
2024-01-21 03:00:00,36.78,Engg Block
2024-01-21 04:00:00,9.05,Admin Block
2024-01-21 04:00:00,14.91,Library
2024-01-21 04:00:00,58.19,Hostel
2024-01-21 04:00:00,28.38,Engg Block
2024-01-21 05:00:00,22.56,Engg Block
2024-01-21 05:00:00,62.01,Hostel
2024-01-21 05:00:00,18.03,Library
2024-01-21 05:00:00,8.31,Admin Block
2024-01-21 06:00:00,11.11,Library
2024-01-21 06:00:00,7.97,Admin Block
2024-01-21 06:00:00,29.34,Engg Block
2024-01-21 06:00:00,40.29,Hostel
2024-01-21 07:00:00,25.54,Engg Block
2024-01-21 07:00:00,7.38,Admin Block
2024-01-21 07:00:00,9.08,Library
2024-01-21 07:00:00,50.82,Hostel
2024-01-21 08:00:00,9.8,Admin Block
2024-01-21 08:00:00,33.31,Hostel
2024-01-21 08:00:00,92.42,Engg Block
2024-01-21 08:00:00,12.28,Library
2024-01-21 09:00:00,17.81,Hostel
2024-01-21 09:00:00,79.33,Engg Block
2024-01-21 09:00:00,29.74,Admin Block
2024-01-21 09:00:00,45.48,Library
2024-01-21 10:00:00,64.87,Engg Block
2024-01-21 10:00:00,25.18,Library
2024-01-21 10:00:00,21.14,Admin Block
2024-01-21 10:00:00,14.33,Hostel
2024-01-21 11:00:00,39.83,Library
2024-01-21 11:00:00,30.33,Hostel
2024-01-21 11:00:00,89.05,Engg Block
2024-01-21 11:00:00,27.04,Admin Block
2024-01-21 12:00:00,40.07,Library
2024-01-21 12:00:00,33.36,Hostel
2024-01-21 12:00:00,20.14,Admin Block
2024-01-21 12:00:00,66.26,Engg Block
2024-01-21 13:00:00,51.0,Engg Block
2024-01-21 13:00:00,18.1,Admin Block
2024-01-21 13:00:00,26.68,Library
2024-01-21 13:00:00,21.02,Hostel
2024-01-21 14:00:00,89.75,Engg Block
2024-01-21 14:00:00,21.87,Admin Block
2024-01-21 14:00:00,33.41,Library
2024-01-21 14:00:00,27.37,Hostel
2024-01-21 15:00:00,73.76,Engg Block
2024-01-21 15:00:00,29.31,Admin Block
2024-01-21 15:00:00,29.45,Hostel
2024-01-21 15:00:00,39.77,Library
2024-01-21 16:00:00,16.32,Hostel
2024-01-21 16:00:00,48.14,Engg Block
2024-01-21 16:00:00,27.73,Library
2024-01-21 16:00:00,29.77,Admin Block
2024-01-21 17:00:00,27.57,Admin Block
2024-01-21 17:00:00,28.78,Library
2024-01-21 17:00:00,17.94,Hostel
2024-01-21 17:00:00,61.91,Engg Block
2024-01-21 18:00:00,9.16,Admin Block
2024-01-21 18:00:00,67.09,Hostel
2024-01-21 18:00:00,26.51,Library
2024-01-21 18:00:00,50.77,Engg Block
2024-01-21 19:00:00,23.91,Library
2024-01-21 19:00:00,8.83,Admin Block
2024-01-21 19:00:00,73.77,Hostel
2024-01-21 19:00:00,22.9,Engg Block
2024-01-21 20:00:00,57.27,Hostel
2024-01-21 20:00:00,6.97,Admin Block
2024-01-21 20:00:00,43.1,Engg Block
2024-01-21 20:00:00,26.1,Library
2024-01-21 21:00:00,8.69,Admin Block
2024-01-21 21:00:00,51.71,Engg Block
2024-01-21 21:00:00,36.07,Hostel
2024-01-21 21:00:00,22.66,Library
2024-01-21 22:00:00,12.59,Library
2024-01-21 22:00:00,9.28,Admin Block
2024-01-21 22:00:00,22.76,Engg Block
2024-01-21 22:00:00,78.21,Hostel
2024-01-21 23:00:00,39.93,Engg Block
2024-01-21 23:00:00,41.19,Hostel
2024-01-21 23:00:00,9.21,Admin Block
2024-01-21 23:00:00,10.58,Library
2024-01-22 00:00:00,9.9,Admin Block
2024-01-22 00:00:00,29.31,Engg Block
2024-01-22 00:00:00,44.07,Hostel
2024-01-22 00:00:00,13.08,Library
2024-01-22 01:00:00,54.03,Hostel
2024-01-22 01:00:00,9.13,Admin Block
2024-01-22 01:00:00,30.74,Engg Block
2024-01-22 01:00:00,8.61,Library
2024-01-22 02:00:00,71.85,Hostel
2024-01-22 02:00:00,29.82,Engg Block
2024-01-22 02:00:00,13.33,Library
2024-01-22 02:00:00,8.56,Admin Block
2024-01-22 03:00:00,61.55,Hostel
2024-01-22 03:00:00,27.44,Engg Block
2024-01-22 03:00:00,14.58,Library
2024-01-22 03:00:00,9.71,Admin Block
2024-01-22 04:00:00,7.96,Admin Block
2024-01-22 04:00:00,7.52,Library
2024-01-22 04:00:00,55.1,Hostel
2024-01-22 04:00:00,35.42,Engg Block
2024-01-22 05:00:00,13.44,Library
2024-01-22 05:00:00,27.73,Engg Block
2024-01-22 05:00:00,55.81,Hostel
2024-01-22 05:00:00,6.59,Admin Block
2024-01-22 06:00:00,15.57,Library
2024-01-22 06:00:00,37.37,Engg Block
2024-01-22 06:00:00,49.64,Hostel
2024-01-22 06:00:00,7.74,Admin Block
2024-01-22 07:00:00,9.48,Library
2024-01-22 07:00:00,57.2,Hostel
2024-01-22 07:00:00,34.56,Engg Block
2024-01-22 07:00:00,6.81,Admin Block
2024-01-22 08:00:00,61.12,Engg Block
2024-01-22 08:00:00,7.0,Hostel
2024-01-22 08:00:00,16.68,Library
2024-01-22 08:00:00,6.92,Admin Block
2024-01-22 09:00:00,50.25,Engg Block
2024-01-22 09:00:00,19.13,Hostel
2024-01-22 09:00:00,32.51,Library
2024-01-22 09:00:00,24.28,Admin Block
2024-01-22 10:00:00,22.52,Hostel
2024-01-22 10:00:00,21.04,Admin Block
2024-01-22 10:00:00,25.77,Library
2024-01-22 10:00:00,55.63,Engg Block
2024-01-22 11:00:00,77.28,Engg Block
2024-01-22 11:00:00,13.75,Hostel
2024-01-22 11:00:00,29.67,Library
2024-01-22 11:00:00,23.46,Admin Block
2024-01-22 12:00:00,23.43,Hostel
2024-01-22 12:00:00,33.35,Library
2024-01-22 12:00:00,73.14,Engg Block
2024-01-22 12:00:00,15.53,Admin Block
2024-01-22 13:00:00,26.07,Admin Block
2024-01-22 13:00:00,19.71,Hostel
2024-01-22 13:00:00,49.11,Engg Block
2024-01-22 13:00:00,30.46,Library
2024-01-22 14:00:00,25.01,Admin Block
2024-01-22 14:00:00,33.23,Library
2024-01-22 14:00:00,66.61,Engg Block
2024-01-22 14:00:00,32.06,Hostel
2024-01-22 15:00:00,30.91,Hostel
2024-01-22 15:00:00,20.91,Admin Block
2024-01-22 15:00:00,24.48,Library
2024-01-22 15:00:00,77.21,Engg Block
2024-01-22 16:00:00,18.07,Hostel
2024-01-22 16:00:00,37.87,Engg Block
2024-01-22 16:00:00,31.02,Library
2024-01-22 16:00:00,28.3,Admin Block
2024-01-22 17:00:00,20.05,Hostel
2024-01-22 17:00:00,29.69,Admin Block
2024-01-22 17:00:00,73.83,Engg Block
2024-01-22 17:00:00,21.52,Library
2024-01-22 18:00:00,47.91,Hostel
2024-01-22 18:00:00,5.43,Admin Block
2024-01-22 18:00:00,29.33,Library
2024-01-22 18:00:00,54.23,Engg Block
2024-01-22 19:00:00,6.78,Admin Block
2024-01-22 19:00:00,39.99,Engg Block
2024-01-22 19:00:00,24.58,Library
2024-01-22 19:00:00,42.36,Hostel
2024-01-22 20:00:00,51.87,Hostel
2024-01-22 20:00:00,6.77,Admin Block
2024-01-22 20:00:00,25.59,Library
2024-01-22 20:00:00,28.32,Engg Block
2024-01-22 21:00:00,37.85,Hostel
2024-01-22 21:00:00,6.5,Admin Block
2024-01-22 21:00:00,19.21,Engg Block
2024-01-22 21:00:00,37.42,Library
2024-01-22 22:00:00,15.23,Library
2024-01-22 22:00:00,20.76,Engg Block
2024-01-22 22:00:00,9.33,Admin Block
2024-01-22 22:00:00,32.38,Hostel
2024-01-22 23:00:00,58.15,Hostel
2024-01-22 23:00:00,35.42,Engg Block
2024-01-22 23:00:00,7.69,Admin Block
2024-01-22 23:00:00,14.02,Library
2024-01-23 00:00:00,37.27,Engg Block
2024-01-23 00:00:00,58.25,Hostel
2024-01-23 00:00:00,7.58,Admin Block
2024-01-23 00:00:00,9.77,Library
2024-01-23 01:00:00,27.09,Engg Block
2024-01-23 01:00:00,4.79,Admin Block
2024-01-23 01:00:00,37.18,Hostel
2024-01-23 01:00:00,11.71,Library
2024-01-23 02:00:00,62.16,Hostel
2024-01-23 02:00:00,9.02,Admin Block
2024-01-23 02:00:00,40.59,Engg Block
2024-01-23 02:00:00,15.53,Library
2024-01-23 03:00:00,6.02,Admin Block
2024-01-23 03:00:00,39.72,Hostel
2024-01-23 03:00:00,20.46,Engg Block
2024-01-23 03:00:00,12.85,Library
2024-01-23 04:00:00,8.1,Admin Block
2024-01-23 04:00:00,52.72,Hostel
2024-01-23 04:00:00,18.3,Library
2024-01-23 04:00:00,34.42,Engg Block
2024-01-23 05:00:00,13.48,Library
2024-01-23 05:00:00,24.4,Engg Block
2024-01-23 05:00:00,61.06,Hostel
2024-01-23 05:00:00,8.44,Admin Block
2024-01-23 06:00:00,10.18,Admin Block
2024-01-23 06:00:00,12.98,Library
2024-01-23 06:00:00,48.51,Hostel
2024-01-23 06:00:00,29.3,Engg Block
2024-01-23 07:00:00,55.68,Hostel
2024-01-23 07:00:00,35.41,Engg Block
2024-01-23 07:00:00,5.91,Admin Block
2024-01-23 07:00:00,11.73,Library
2024-01-23 08:00:00,17.75,Hostel
2024-01-23 08:00:00,12.83,Library
2024-01-23 08:00:00,4.0,Admin Block
2024-01-23 08:00:00,51.02,Engg Block
2024-01-23 09:00:00,19.76,Hostel
2024-01-23 09:00:00,29.09,Library
2024-01-23 09:00:00,25.92,Admin Block
2024-01-23 09:00:00,58.75,Engg Block
2024-01-23 10:00:00,34.25,Library
2024-01-23 10:00:00,19.7,Hostel
2024-01-23 10:00:00,34.0,Admin Block
2024-01-23 10:00:00,81.35,Engg Block
2024-01-23 11:00:00,55.63,Engg Block
2024-01-23 11:00:00,16.3,Hostel
2024-01-23 11:00:00,35.74,Library
2024-01-23 11:00:00,31.19,Admin Block
2024-01-23 12:00:00,78.58,Engg Block
2024-01-23 12:00:00,19.89,Hostel
2024-01-23 12:00:00,25.28,Library
2024-01-23 12:00:00,26.05,Admin Block
2024-01-23 13:00:00,46.64,Engg Block
2024-01-23 13:00:00,11.24,Hostel
2024-01-23 13:00:00,22.01,Library
2024-01-23 13:00:00,22.54,Admin Block
2024-01-23 14:00:00,29.04,Admin Block
2024-01-23 14:00:00,17.91,Hostel
2024-01-23 14:00:00,73.61,Engg Block
2024-01-23 14:00:00,18.98,Library
2024-01-23 15:00:00,88.43,Engg Block
2024-01-23 15:00:00,20.13,Admin Block
2024-01-23 15:00:00,33.05,Library
2024-01-23 15:00:00,19.21,Hostel
2024-01-23 16:00:00,19.39,Hostel
2024-01-23 16:00:00,24.84,Engg Block
2024-01-23 16:00:00,27.38,Admin Block
2024-01-23 16:00:00,23.38,Library
2024-01-23 17:00:00,52.05,Engg Block
2024-01-23 17:00:00,17.08,Library
2024-01-23 17:00:00,27.53,Admin Block
2024-01-23 17:00:00,19.48,Hostel
2024-01-23 18:00:00,9.7,Admin Block
2024-01-23 18:00:00,32.33,Library
2024-01-23 18:00:00,74.38,Engg Block
2024-01-23 18:00:00,48.09,Hostel
2024-01-23 19:00:00,44.96,Library
2024-01-23 19:00:00,56.05,Hostel
2024-01-23 19:00:00,12.42,Admin Block
2024-01-23 19:00:00,33.22,Engg Block
2024-01-23 20:00:00,29.96,Library
2024-01-23 20:00:00,8.63,Admin Block
2024-01-23 20:00:00,61.86,Hostel
2024-01-23 20:00:00,38.25,Engg Block
2024-01-23 21:00:00,7.19,Admin Block
2024-01-23 21:00:00,35.03,Library
2024-01-23 21:00:00,29.72,Engg Block
2024-01-23 21:00:00,39.45,Hostel
2024-01-23 22:00:00,12.7,Library
2024-01-23 22:00:00,31.31,Hostel
2024-01-23 22:00:00,7.96,Admin Block
2024-01-23 22:00:00,35.76,Engg Block
2024-01-23 23:00:00,33.64,Engg Block
2024-01-23 23:00:00,12.25,Library
2024-01-23 23:00:00,5.17,Admin Block
2024-01-23 23:00:00,33.68,Hostel
2024-01-24 00:00:00,45.22,Engg Block
2024-01-24 00:00:00,6.89,Admin Block
2024-01-24 00:00:00,14.8,Library
2024-01-24 00:00:00,41.84,Hostel
2024-01-24 01:00:00,37.23,Engg Block
2024-01-24 01:00:00,43.83,Hostel
2024-01-24 01:00:00,7.35,Admin Block
2024-01-24 01:00:00,11.77,Library
2024-01-24 02:00:00,13.17,Library
2024-01-24 02:00:00,37.95,Engg Block
2024-01-24 02:00:00,7.16,Admin Block
2024-01-24 02:00:00,37.68,Hostel
2024-01-24 03:00:00,8.24,Admin Block
2024-01-24 03:00:00,13.3,Library
2024-01-24 03:00:00,29.95,Hostel
2024-01-24 03:00:00,31.4,Engg Block
2024-01-24 04:00:00,10.83,Library
2024-01-24 04:00:00,30.73,Engg Block
2024-01-24 04:00:00,42.3,Hostel
2024-01-24 04:00:00,6.68,Admin Block
2024-01-24 05:00:00,51.67,Hostel
2024-01-24 05:00:00,9.79,Admin Block
2024-01-24 05:00:00,31.22,Engg Block
2024-01-24 05:00:00,14.98,Library
2024-01-24 06:00:00,12.06,Library
2024-01-24 06:00:00,57.75,Hostel
2024-01-24 06:00:00,8.0,Admin Block
2024-01-24 06:00:00,38.45,Engg Block
2024-01-24 07:00:00,40.81,Hostel
2024-01-24 07:00:00,31.32,Engg Block
2024-01-24 07:00:00,7.99,Admin Block
2024-01-24 07:00:00,10.61,Library
2024-01-24 08:00:00,69.71,Engg Block
2024-01-24 08:00:00,13.84,Library
2024-01-24 08:00:00,7.48,Admin Block
2024-01-24 08:00:00,18.4,Hostel
2024-01-24 09:00:00,24.61,Library
2024-01-24 09:00:00,25.78,Admin Block
2024-01-24 09:00:00,15.16,Hostel
2024-01-24 09:00:00,98.73,Engg Block
2024-01-24 10:00:00,20.8,Hostel
2024-01-24 10:00:00,79.16,Engg Block
2024-01-24 10:00:00,29.13,Admin Block
2024-01-24 10:00:00,30.17,Library
2024-01-24 11:00:00,15.65,Hostel
2024-01-24 11:00:00,20.66,Admin Block
2024-01-24 11:00:00,29.95,Library
2024-01-24 11:00:00,59.7,Engg Block
2024-01-24 12:00:00,84.52,Engg Block
2024-01-24 12:00:00,21.71,Admin Block
2024-01-24 12:00:00,36.52,Library
2024-01-24 12:00:00,24.61,Hostel
2024-01-24 13:00:00,9.75,Hostel
2024-01-24 13:00:00,23.48,Admin Block
2024-01-24 13:00:00,58.37,Engg Block
2024-01-24 13:00:00,32.85,Library
2024-01-24 14:00:00,31.88,Engg Block
2024-01-24 14:00:00,29.85,Library
2024-01-24 14:00:00,18.73,Hostel
2024-01-24 14:00:00,18.27,Admin Block
2024-01-24 15:00:00,34.91,Library
2024-01-24 15:00:00,48.62,Engg Block
2024-01-24 15:00:00,20.9,Admin Block
2024-01-24 15:00:00,22.9,Hostel
2024-01-24 16:00:00,22.62,Admin Block
2024-01-24 16:00:00,22.16,Hostel
2024-01-24 16:00:00,38.34,Library
2024-01-24 16:00:00,34.6,Engg Block
2024-01-24 17:00:00,29.37,Admin Block
2024-01-24 17:00:00,33.35,Library
2024-01-24 17:00:00,59.29,Engg Block
2024-01-24 17:00:00,37.97,Hostel
2024-01-24 18:00:00,8.42,Admin Block
2024-01-24 18:00:00,30.06,Library
2024-01-24 18:00:00,65.3,Engg Block
2024-01-24 18:00:00,54.14,Hostel
2024-01-24 19:00:00,34.24,Hostel
2024-01-24 19:00:00,8.31,Admin Block
2024-01-24 19:00:00,49.67,Engg Block
2024-01-24 19:00:00,22.13,Library
2024-01-24 20:00:00,47.6,Hostel
2024-01-24 20:00:00,9.36,Admin Block
2024-01-24 20:00:00,37.86,Engg Block
2024-01-24 20:00:00,23.61,Library
2024-01-24 21:00:00,7.78,Admin Block
2024-01-24 21:00:00,33.08,Engg Block
2024-01-24 21:00:00,22.89,Hostel
2024-01-24 21:00:00,28.17,Library
2024-01-24 22:00:00,10.98,Library
2024-01-24 22:00:00,47.82,Hostel
2024-01-24 22:00:00,42.26,Engg Block
2024-01-24 22:00:00,8.62,Admin Block
2024-01-24 23:00:00,12.03,Library
2024-01-24 23:00:00,36.75,Hostel
2024-01-24 23:00:00,15.65,Engg Block
2024-01-24 23:00:00,7.83,Admin Block
2024-01-25 00:00:00,37.06,Engg Block
2024-01-25 00:00:00,8.42,Admin Block
2024-01-25 00:00:00,62.46,Hostel
2024-01-25 00:00:00,12.64,Library
2024-01-25 01:00:00,7.07,Admin Block
2024-01-25 01:00:00,41.75,Engg Block
2024-01-25 01:00:00,13.82,Library
2024-01-25 01:00:00,40.92,Hostel
2024-01-25 02:00:00,22.06,Engg Block
2024-01-25 02:00:00,47.28,Hostel
2024-01-25 02:00:00,4.1,Admin Block
2024-01-25 02:00:00,12.32,Library
2024-01-25 03:00:00,13.72,Library
2024-01-25 03:00:00,45.01,Engg Block
2024-01-25 03:00:00,7.79,Admin Block
2024-01-25 03:00:00,39.66,Hostel
2024-01-25 04:00:00,12.66,Library
2024-01-25 04:00:00,10.28,Admin Block
2024-01-25 04:00:00,74.56,Hostel
2024-01-25 04:00:00,37.96,Engg Block
2024-01-25 05:00:00,7.56,Library
2024-01-25 05:00:00,44.28,Hostel
2024-01-25 05:00:00,31.37,Engg Block
2024-01-25 05:00:00,9.48,Admin Block
2024-01-25 06:00:00,40.54,Engg Block
2024-01-25 06:00:00,10.15,Library
2024-01-25 06:00:00,75.94,Hostel
2024-01-25 06:00:00,9.54,Admin Block
2024-01-25 07:00:00,54.87,Engg Block
2024-01-25 07:00:00,12.14,Library
2024-01-25 07:00:00,60.97,Hostel
2024-01-25 07:00:00,9.98,Admin Block
2024-01-25 08:00:00,67.96,Engg Block
2024-01-25 08:00:00,9.48,Library
2024-01-25 08:00:00,8.14,Admin Block
2024-01-25 08:00:00,24.04,Hostel
2024-01-25 09:00:00,25.99,Admin Block
2024-01-25 09:00:00,69.03,Engg Block
2024-01-25 09:00:00,33.6,Library
2024-01-25 09:00:00,23.32,Hostel
2024-01-25 10:00:00,57.54,Engg Block
2024-01-25 10:00:00,21.91,Admin Block
2024-01-25 10:00:00,39.18,Library
2024-01-25 10:00:00,23.48,Hostel
2024-01-25 11:00:00,51.19,Engg Block
2024-01-25 11:00:00,23.42,Admin Block
2024-01-25 11:00:00,37.31,Library
2024-01-25 11:00:00,8.86,Hostel
2024-01-25 12:00:00,78.49,Engg Block
2024-01-25 12:00:00,28.72,Library
2024-01-25 12:00:00,19.24,Hostel
2024-01-25 12:00:00,28.08,Admin Block
2024-01-25 13:00:00,38.94,Library
2024-01-25 13:00:00,26.32,Hostel
2024-01-25 13:00:00,31.02,Admin Block
2024-01-25 13:00:00,51.09,Engg Block
2024-01-25 14:00:00,24.3,Admin Block
2024-01-25 14:00:00,20.69,Hostel
2024-01-25 14:00:00,30.89,Library
2024-01-25 14:00:00,66.16,Engg Block
2024-01-25 15:00:00,57.24,Engg Block
2024-01-25 15:00:00,22.75,Admin Block
2024-01-25 15:00:00,27.98,Library
2024-01-25 15:00:00,12.15,Hostel
2024-01-25 16:00:00,72.78,Engg Block
2024-01-25 16:00:00,25.0,Admin Block
2024-01-25 16:00:00,26.32,Library
2024-01-25 16:00:00,20.67,Hostel
2024-01-25 17:00:00,31.74,Hostel
2024-01-25 17:00:00,70.42,Engg Block
2024-01-25 17:00:00,28.01,Admin Block
2024-01-25 17:00:00,28.19,Library
2024-01-25 18:00:00,67.33,Hostel
2024-01-25 18:00:00,27.67,Library
2024-01-25 18:00:00,5.69,Admin Block
2024-01-25 18:00:00,81.86,Engg Block
2024-01-25 19:00:00,31.02,Library
2024-01-25 19:00:00,4.33,Admin Block
2024-01-25 19:00:00,30.54,Engg Block
2024-01-25 19:00:00,48.09,Hostel
2024-01-25 20:00:00,30.96,Library
2024-01-25 20:00:00,7.12,Admin Block
2024-01-25 20:00:00,62.99,Hostel
2024-01-25 20:00:00,32.64,Engg Block
2024-01-25 21:00:00,6.05,Admin Block
2024-01-25 21:00:00,30.02,Library
2024-01-25 21:00:00,43.61,Hostel
2024-01-25 21:00:00,26.44,Engg Block
2024-01-25 22:00:00,7.19,Admin Block
2024-01-25 22:00:00,13.59,Library
2024-01-25 22:00:00,23.95,Hostel
2024-01-25 22:00:00,31.11,Engg Block
2024-01-25 23:00:00,38.3,Engg Block
2024-01-25 23:00:00,15.48,Library
2024-01-25 23:00:00,35.41,Hostel
2024-01-25 23:00:00,7.76,Admin Block
2024-01-26 00:00:00,71.97,Hostel
2024-01-26 00:00:00,7.27,Admin Block
2024-01-26 00:00:00,14.87,Library
2024-01-26 00:00:00,41.62,Engg Block
2024-01-26 01:00:00,44.97,Hostel
2024-01-26 01:00:00,26.93,Engg Block
2024-01-26 01:00:00,8.79,Library
2024-01-26 01:00:00,10.32,Admin Block
2024-01-26 02:00:00,42.61,Engg Block
2024-01-26 02:00:00,8.52,Admin Block
2024-01-26 02:00:00,6.12,Library
2024-01-26 02:00:00,45.42,Hostel
2024-01-26 03:00:00,44.59,Hostel
2024-01-26 03:00:00,8.48,Admin Block
2024-01-26 03:00:00,46.86,Engg Block
2024-01-26 03:00:00,14.84,Library
2024-01-26 04:00:00,38.62,Engg Block
2024-01-26 04:00:00,9.08,Library
2024-01-26 04:00:00,76.99,Hostel
2024-01-26 04:00:00,9.0,Admin Block
2024-01-26 05:00:00,6.18,Admin Block
2024-01-26 05:00:00,72.9,Hostel
2024-01-26 05:00:00,11.94,Library
2024-01-26 05:00:00,51.42,Engg Block
2024-01-26 06:00:00,28.23,Engg Block
2024-01-26 06:00:00,81.62,Hostel
2024-01-26 06:00:00,9.57,Library
2024-01-26 06:00:00,9.66,Admin Block
2024-01-26 07:00:00,24.11,Engg Block
2024-01-26 07:00:00,46.66,Hostel
2024-01-26 07:00:00,8.0,Library
2024-01-26 07:00:00,7.88,Admin Block
2024-01-26 08:00:00,9.07,Admin Block
2024-01-26 08:00:00,22.86,Hostel
2024-01-26 08:00:00,36.1,Engg Block
2024-01-26 08:00:00,13.85,Library
2024-01-26 09:00:00,19.64,Admin Block
2024-01-26 09:00:00,11.45,Hostel
2024-01-26 09:00:00,34.55,Library
2024-01-26 09:00:00,89.31,Engg Block
2024-01-26 10:00:00,17.23,Admin Block
2024-01-26 10:00:00,30.3,Hostel
2024-01-26 10:00:00,75.63,Engg Block
2024-01-26 10:00:00,26.54,Library
2024-01-26 11:00:00,13.64,Hostel
2024-01-26 11:00:00,29.09,Admin Block
2024-01-26 11:00:00,64.1,Engg Block
2024-01-26 11:00:00,14.45,Library
2024-01-26 12:00:00,26.88,Admin Block
2024-01-26 12:00:00,69.55,Engg Block
2024-01-26 12:00:00,26.72,Library
2024-01-26 12:00:00,22.37,Hostel
2024-01-26 13:00:00,20.49,Admin Block
2024-01-26 13:00:00,14.09,Hostel
2024-01-26 13:00:00,46.71,Engg Block
2024-01-26 13:00:00,32.35,Library
2024-01-26 14:00:00,20.65,Admin Block
2024-01-26 14:00:00,104.74,Engg Block
2024-01-26 14:00:00,17.29,Hostel
2024-01-26 14:00:00,21.13,Library
2024-01-26 15:00:00,67.1,Engg Block
2024-01-26 15:00:00,30.63,Admin Block
2024-01-26 15:00:00,31.1,Library
2024-01-26 15:00:00,15.73,Hostel
2024-01-26 16:00:00,66.78,Engg Block
2024-01-26 16:00:00,19.05,Admin Block
2024-01-26 16:00:00,29.91,Library
2024-01-26 16:00:00,17.17,Hostel
2024-01-26 17:00:00,76.79,Engg Block
2024-01-26 17:00:00,33.48,Library
2024-01-26 17:00:00,17.6,Hostel
2024-01-26 17:00:00,33.21,Admin Block
2024-01-26 18:00:00,40.94,Hostel
2024-01-26 18:00:00,6.56,Admin Block
2024-01-26 18:00:00,72.82,Engg Block
2024-01-26 18:00:00,30.72,Library
2024-01-26 19:00:00,24.16,Library
2024-01-26 19:00:00,61.25,Hostel
2024-01-26 19:00:00,9.02,Admin Block
2024-01-26 19:00:00,36.96,Engg Block
2024-01-26 20:00:00,32.76,Hostel
2024-01-26 20:00:00,37.18,Library
2024-01-26 20:00:00,7.47,Admin Block
2024-01-26 20:00:00,28.08,Engg Block
2024-01-26 21:00:00,29.05,Library
2024-01-26 21:00:00,39.13,Engg Block
2024-01-26 21:00:00,52.24,Hostel
2024-01-26 21:00:00,8.97,Admin Block
2024-01-26 22:00:00,7.13,Admin Block
2024-01-26 22:00:00,51.47,Engg Block
2024-01-26 22:00:00,12.43,Library
2024-01-26 22:00:00,66.9,Hostel
2024-01-26 23:00:00,41.46,Hostel
2024-01-26 23:00:00,46.77,Engg Block
2024-01-26 23:00:00,10.17,Library
2024-01-26 23:00:00,7.74,Admin Block
2024-01-27 00:00:00,8.07,Admin Block
2024-01-27 00:00:00,11.39,Library
2024-01-27 00:00:00,48.94,Engg Block
2024-01-27 00:00:00,38.45,Hostel
2024-01-27 01:00:00,10.29,Library
2024-01-27 01:00:00,6.4,Admin Block
2024-01-27 01:00:00,45.61,Hostel
2024-01-27 01:00:00,30.53,Engg Block
2024-01-27 02:00:00,9.19,Admin Block
2024-01-27 02:00:00,12.07,Library
2024-01-27 02:00:00,26.34,Engg Block
2024-01-27 02:00:00,66.34,Hostel
2024-01-27 03:00:00,33.9,Engg Block
2024-01-27 03:00:00,16.78,Library
2024-01-27 03:00:00,7.18,Admin Block
2024-01-27 03:00:00,51.85,Hostel
2024-01-27 04:00:00,7.63,Admin Block
2024-01-27 04:00:00,35.49,Engg Block
2024-01-27 04:00:00,9.07,Library
2024-01-27 04:00:00,41.19,Hostel
2024-01-27 05:00:00,8.47,Library
2024-01-27 05:00:00,44.57,Engg Block
2024-01-27 05:00:00,6.41,Admin Block
2024-01-27 05:00:00,56.11,Hostel
2024-01-27 06:00:00,32.8,Hostel
2024-01-27 06:00:00,4.0,Admin Block
2024-01-27 06:00:00,16.18,Library
2024-01-27 06:00:00,20.19,Engg Block
2024-01-27 07:00:00,7.69,Admin Block
2024-01-27 07:00:00,48.38,Engg Block
2024-01-27 07:00:00,11.98,Library
2024-01-27 07:00:00,59.02,Hostel
2024-01-27 08:00:00,11.86,Admin Block
2024-01-27 08:00:00,62.43,Engg Block
2024-01-27 08:00:00,10.83,Library
2024-01-27 08:00:00,23.57,Hostel
2024-01-27 09:00:00,28.92,Admin Block
2024-01-27 09:00:00,58.06,Engg Block
2024-01-27 09:00:00,19.06,Hostel
2024-01-27 09:00:00,36.24,Library
2024-01-27 10:00:00,15.72,Hostel
2024-01-27 10:00:00,24.9,Admin Block
2024-01-27 10:00:00,26.37,Library
2024-01-27 10:00:00,48.55,Engg Block
2024-01-27 11:00:00,40.96,Library
